datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered
26-06-2011 16:00,3,0,0,1,30.34,33.335,42,12.998,177,278
26-06-2011 17:00,3,0,0,2,29.52,32.575,42,11.0014,178,243
26-06-2011 18:00,3,0,0,2,29.52,32.575,45,16.9979,117,265
26-06-2011 19:00,3,0,0,2,29.52,33.335,48,8.9981,89,228
26-06-2011 20:00,3,0,0,2,28.7,32.575,48,7.0015,55,158
26-06-2011 21:00,3,0,0,2,28.7,32.575,54,7.0015,48,135
26-06-2011 22:00,3,0,0,1,28.7,32.575,51,0,19,95
26-06-2011 23:00,3,0,0,1,28.7,32.575,54,6.0032,14,64
27-06-2011 00:00,3,0,1,3,26.24,30.305,73,19.0012,7,25
27-06-2011 01:00,3,0,1,2,25.42,29.545,78,8.9981,4,11
27-06-2011 02:00,3,0,1,3,25.42,29.545,78,8.9981,3,3
27-06-2011 03:00,3,0,1,3,25.42,29.545,78,8.9981,0,2
27-06-2011 04:00,3,0,1,2,24.6,28.03,83,11.0014,1,8
27-06-2011 05:00,3,0,1,2,25.42,28.79,83,11.0014,1,21
27-06-2011 06:00,3,0,1,2,25.42,29.545,78,11.0014,4,90
27-06-2011 07:00,3,0,1,2,26.24,30.305,73,15.0013,14,247
27-06-2011 08:00,3,0,1,1,27.06,31.06,74,12.998,29,418
27-06-2011 09:00,3,0,1,2,29.52,33.335,54,0,37,150
27-06-2011 10:00,3,0,1,2,29.52,33.335,54,8.9981,55,95
27-06-2011 11:00,3,0,1,2,28.7,32.575,58,0,55,95
27-06-2011 12:00,3,0,1,2,29.52,33.335,54,0,40,130
27-06-2011 13:00,3,0,1,2,29.52,33.335,58,15.0013,37,127
27-06-2011 14:00,3,0,1,2,29.52,33.335,58,6.0032,58,100
27-06-2011 15:00,3,0,1,2,30.34,34.09,55,0,76,126
27-06-2011 16:00,3,0,1,1,30.34,34.09,55,7.0015,53,222
27-06-2011 17:00,3,0,1,1,30.34,34.09,55,8.9981,90,514
27-06-2011 18:00,3,0,1,1,30.34,33.335,51,0,79,512
27-06-2011 19:00,3,0,1,1,29.52,34.09,62,12.998,56,340
27-06-2011 20:00,3,0,1,1,28.7,32.575,65,7.0015,54,251
27-06-2011 21:00,3,0,1,1,28.7,32.575,65,0,52,190
27-06-2011 22:00,3,0,1,1,27.88,31.82,69,0,33,112
27-06-2011 23:00,3,0,1,1,27.88,31.82,69,0,16,65
28-06-2011 00:00,3,0,1,2,27.06,30.305,78,8.9981,5,25
28-06-2011 01:00,3,0,1,1,27.06,31.06,74,0,5,8
28-06-2011 02:00,3,0,1,2,27.06,31.06,74,0,2,9
28-06-2011 03:00,3,0,1,2,27.06,31.06,74,0,0,2
28-06-2011 04:00,3,0,1,1,27.06,31.06,74,0,1,7
28-06-2011 05:00,3,0,1,1,27.06,30.305,78,0,1,20
28-06-2011 06:00,3,0,1,1,27.06,30.305,83,11.0014,7,117
28-06-2011 07:00,3,0,1,1,27.88,31.82,83,12.998,27,320
28-06-2011 08:00,3,0,1,1,28.7,33.335,79,11.0014,39,417
28-06-2011 09:00,3,0,1,1,30.34,34.85,70,0,38,208
28-06-2011 10:00,3,0,1,1,32.8,37.12,49,11.0014,45,112
28-06-2011 11:00,3,0,1,1,33.62,37.88,46,0,49,118
28-06-2011 12:00,3,0,1,1,34.44,38.635,47,15.0013,41,161
28-06-2011 13:00,3,0,1,1,34.44,37.88,44,0,33,156
28-06-2011 14:00,3,0,1,1,35.26,39.395,44,15.0013,43,117
28-06-2011 15:00,3,0,1,1,35.26,39.395,41,0,39,127
28-06-2011 16:00,3,0,1,1,35.26,40.15,47,19.0012,41,220
28-06-2011 17:00,3,0,1,3,33.62,39.395,56,19.0012,70,509
28-06-2011 18:00,3,0,1,3,32.8,37.88,55,19.9995,68,436
28-06-2011 19:00,3,0,1,2,30.34,34.09,58,31.0009,44,255
28-06-2011 20:00,3,0,1,1,30.34,34.09,62,0,50,246
28-06-2011 21:00,3,0,1,1,30.34,34.85,66,19.0012,31,164
28-06-2011 22:00,3,0,1,1,28.7,32.575,70,19.9995,30,104
28-06-2011 23:00,3,0,1,1,28.7,32.575,70,19.0012,23,58
29-06-2011 00:00,3,0,1,2,27.88,31.82,79,19.0012,11,25
29-06-2011 01:00,3,0,1,1,27.88,31.82,79,19.9995,10,18
29-06-2011 02:00,3,0,1,1,27.06,30.305,83,15.0013,7,9
29-06-2011 03:00,3,0,1,2,27.06,30.305,83,7.0015,2,3
29-06-2011 04:00,3,0,1,1,27.06,30.305,83,7.0015,0,5
29-06-2011 05:00,3,0,1,1,26.24,28.79,83,12.998,3,19
29-06-2011 06:00,3,0,1,1,27.06,31.06,69,19.9995,12,104
29-06-2011 07:00,3,0,1,1,28.7,32.575,54,15.0013,18,318
29-06-2011 08:00,3,0,1,1,28.7,32.575,48,19.0012,41,499
29-06-2011 09:00,3,0,1,1,29.52,32.575,45,26.0027,32,189
29-06-2011 10:00,3,0,1,1,30.34,33.335,42,19.0012,31,95
29-06-2011 11:00,3,0,1,1,31.16,33.335,35,15.0013,53,117
29-06-2011 12:00,3,0,1,1,31.16,33.335,35,16.9979,55,188
29-06-2011 13:00,3,0,1,1,32.8,34.85,31,22.0028,45,186
29-06-2011 14:00,3,0,1,1,32.8,34.85,31,12.998,50,138
29-06-2011 15:00,3,0,1,1,33.62,35.605,30,11.0014,43,146
29-06-2011 16:00,3,0,1,1,33.62,35.605,30,27.9993,60,268
29-06-2011 17:00,3,0,1,1,33.62,35.605,26,27.9993,78,492
29-06-2011 18:00,3,0,1,1,32.8,34.85,29,19.9995,78,510
29-06-2011 19:00,3,0,1,1,31.16,33.335,35,26.0027,60,341
29-06-2011 20:00,3,0,1,1,30.34,32.575,37,19.9995,69,264
29-06-2011 21:00,3,0,1,1,29.52,32.575,39,15.0013,26,195
29-06-2011 22:00,3,0,1,1,28.7,31.82,42,12.998,32,151
29-06-2011 23:00,3,0,1,1,27.88,31.82,47,12.998,32,97
30-06-2011 00:00,3,0,1,1,27.06,31.06,50,11.0014,15,39
30-06-2011 01:00,3,0,1,1,26.24,31.06,53,8.9981,13,19
30-06-2011 02:00,3,0,1,1,25.42,31.06,57,8.9981,2,6
30-06-2011 03:00,3,0,1,1,24.6,30.305,60,11.0014,2,7
30-06-2011 04:00,3,0,1,1,23.78,27.275,64,8.9981,2,4
30-06-2011 05:00,3,0,1,1,23.78,27.275,64,16.9979,1,24
30-06-2011 06:00,3,0,1,1,24.6,30.305,64,16.9979,4,119
30-06-2011 07:00,3,0,1,1,25.42,30.305,61,15.0013,29,291
30-06-2011 08:00,3,0,1,1,27.88,31.82,47,15.0013,44,511
30-06-2011 09:00,3,0,1,1,28.7,31.82,42,15.0013,33,227
30-06-2011 10:00,3,0,1,1,29.52,32.575,42,12.998,35,97
30-06-2011 11:00,3,0,1,1,30.34,32.575,37,8.9981,47,122
30-06-2011 12:00,3,0,1,1,31.16,33.335,35,11.0014,50,183
30-06-2011 13:00,3,0,1,1,31.16,33.335,33,12.998,70,162
30-06-2011 14:00,3,0,1,1,31.98,34.09,31,12.998,46,117
30-06-2011 15:00,3,0,1,1,31.98,33.335,25,16.9979,64,176
30-06-2011 16:00,3,0,1,1,32.8,34.85,26,8.9981,63,260
30-06-2011 17:00,3,0,1,1,31.98,34.09,27,23.9994,98,496
30-06-2011 18:00,3,0,1,1,31.16,33.335,29,16.9979,114,472
30-06-2011 19:00,3,0,1,1,30.34,32.575,33,12.998,89,366
30-06-2011 20:00,3,0,1,1,30.34,32.575,33,12.998,55,285
30-06-2011 21:00,3,0,1,1,29.52,32.575,37,7.0015,81,242
30-06-2011 22:00,3,0,1,1,28.7,31.82,42,11.0014,43,164
30-06-2011 23:00,3,0,1,1,27.06,31.06,50,0,27,99
01-07-2011 00:00,3,0,1,1,27.06,31.06,50,0,20,48
01-07-2011 01:00,3,0,1,1,27.06,31.06,50,0,15,16
01-07-2011 02:00,3,0,1,1,25.42,30.305,69,0,6,7
01-07-2011 03:00,3,0,1,1,26.24,31.06,53,0,5,6
01-07-2011 04:00,3,0,1,1,25.42,31.06,57,0,1,5
01-07-2011 05:00,3,0,1,1,24.6,30.305,64,8.9981,3,27
01-07-2011 06:00,3,0,1,1,25.42,30.305,61,8.9981,11,97
01-07-2011 07:00,3,0,1,1,27.06,31.06,54,7.0015,25,218
01-07-2011 08:00,3,0,1,1,28.7,31.82,42,11.0014,39,453
01-07-2011 09:00,3,0,1,1,30.34,32.575,35,11.0014,58,202
01-07-2011 10:00,3,0,1,1,31.16,33.335,33,11.0014,61,109
01-07-2011 11:00,3,0,1,1,32.8,34.85,26,0,68,146
01-07-2011 12:00,3,0,1,1,32.8,34.85,26,0,83,180
01-07-2011 13:00,3,0,1,1,32.8,34.09,24,0,83,209
01-07-2011 14:00,3,0,1,1,33.62,34.85,23,12.998,78,225
01-07-2011 15:00,3,0,1,1,33.62,34.85,21,16.9979,82,299
01-07-2011 16:00,3,0,1,1,33.62,34.85,17,0,85,342
01-07-2011 17:00,3,0,1,1,33.62,34.85,21,12.998,99,362
01-07-2011 18:00,3,0,1,1,32.8,34.09,24,16.9979,98,324
01-07-2011 19:00,3,0,1,1,31.98,33.335,25,12.998,80,238
01-07-2011 20:00,3,0,1,1,29.52,32.575,42,15.0013,84,185
01-07-2011 21:00,3,0,1,1,28.7,31.82,45,12.998,69,149
01-07-2011 22:00,3,0,1,1,28.7,31.82,42,0,49,173
01-07-2011 23:00,3,0,1,1,27.88,31.82,47,6.0032,44,96
02-07-2011 00:00,3,0,0,1,27.88,31.82,47,6.0032,31,84
02-07-2011 01:00,3,0,0,1,27.06,31.06,54,0,20,58
02-07-2011 02:00,3,0,0,1,26.24,31.06,53,0,9,43
02-07-2011 03:00,3,0,0,1,26.24,31.06,53,0,5,21
02-07-2011 04:00,3,0,0,1,25.42,30.305,61,0,3,8
02-07-2011 05:00,3,0,0,1,23.78,27.275,73,7.0015,1,13
02-07-2011 06:00,3,0,0,1,25.42,30.305,69,7.0015,11,21
02-07-2011 07:00,3,0,0,1,26.24,30.305,65,0,10,35
02-07-2011 08:00,3,0,0,1,27.88,31.82,57,0,38,94
02-07-2011 09:00,3,0,0,1,30.34,33.335,51,6.0032,55,124
02-07-2011 10:00,3,0,0,1,32.8,35.605,36,0,103,168
02-07-2011 11:00,3,0,0,1,32.8,35.605,36,6.0032,144,213
02-07-2011 12:00,3,0,0,1,33.62,35.605,30,8.9981,142,232
02-07-2011 13:00,3,0,0,1,33.62,35.605,30,7.0015,178,226
02-07-2011 14:00,3,0,0,1,34.44,35.605,20,0,177,215
02-07-2011 15:00,3,0,0,1,35.26,36.365,19,11.0014,168,163
02-07-2011 16:00,3,0,0,1,36.08,37.12,22,15.0013,206,192
02-07-2011 17:00,3,0,0,1,34.44,36.365,30,15.0013,179,170
02-07-2011 18:00,3,0,0,1,33.62,35.605,30,19.0012,193,190
02-07-2011 19:00,3,0,0,1,32.8,34.85,33,15.0013,156,149
02-07-2011 20:00,3,0,0,1,31.16,34.09,45,19.0012,136,148
02-07-2011 21:00,3,0,0,1,30.34,33.335,48,12.998,95,137
02-07-2011 22:00,3,0,0,1,29.52,33.335,51,11.0014,78,123
02-07-2011 23:00,3,0,0,1,29.52,33.335,54,19.0012,66,88
03-07-2011 00:00,3,0,0,1,28.7,32.575,58,15.0013,47,97
03-07-2011 01:00,3,0,0,2,28.7,32.575,61,11.0014,23,55
03-07-2011 02:00,3,0,0,1,28.7,32.575,58,12.998,19,50
03-07-2011 03:00,3,0,0,3,27.88,31.82,65,6.0032,8,25
03-07-2011 04:00,3,0,0,3,27.88,31.82,65,6.0032,3,2
03-07-2011 05:00,3,0,0,3,25.42,28.79,83,12.998,0,1
03-07-2011 06:00,3,0,0,2,25.42,27.275,94,6.0032,0,3
03-07-2011 07:00,3,0,0,2,26.24,28.79,89,12.998,3,22
03-07-2011 08:00,3,0,0,1,27.88,31.82,79,15.0013,39,53
03-07-2011 09:00,3,0,0,1,28.7,33.335,74,16.9979,82,99
03-07-2011 10:00,3,0,0,1,30.34,34.85,66,11.0014,131,133
03-07-2011 11:00,3,0,0,1,31.16,35.605,62,7.0015,215,175
03-07-2011 12:00,3,0,0,1,32.8,37.88,55,7.0015,198,206
03-07-2011 13:00,3,0,0,1,32.8,38.635,59,15.0013,248,173
03-07-2011 14:00,3,0,0,1,33.62,39.395,56,16.9979,225,150
03-07-2011 15:00,3,0,0,1,34.44,40.15,53,19.9995,194,182
03-07-2011 16:00,3,0,0,1,34.44,40.15,53,19.9995,195,219
03-07-2011 17:00,3,0,0,3,32.8,37.12,49,56.9969,181,177
03-07-2011 18:00,3,0,0,3,32.8,37.12,49,56.9969,74,107
03-07-2011 19:00,3,0,0,2,27.06,30.305,83,12.998,100,83
03-07-2011 20:00,3,0,0,3,27.06,30.305,83,0,83,93
03-07-2011 21:00,3,0,0,2,27.06,30.305,83,11.0014,75,92
03-07-2011 22:00,3,0,0,2,27.06,30.305,78,7.0015,69,93
03-07-2011 23:00,3,0,0,1,26.24,28.79,83,11.0014,70,77
04-07-2011 00:00,3,1,0,1,26.24,28.79,83,8.9981,63,77
04-07-2011 01:00,3,1,0,1,26.24,28.79,83,6.0032,43,76
04-07-2011 02:00,3,1,0,1,26.24,28.79,83,0,33,30
04-07-2011 03:00,3,1,0,1,26.24,29.545,78,0,13,13
04-07-2011 04:00,3,1,0,2,27.06,30.305,78,6.0032,8,4
04-07-2011 05:00,3,1,0,2,26.24,28.79,83,8.9981,1,3
04-07-2011 06:00,3,1,0,1,26.24,28.79,89,11.0014,5,11
04-07-2011 07:00,3,1,0,1,27.06,30.305,83,8.9981,17,19
04-07-2011 08:00,3,1,0,1,28.7,33.335,74,7.0015,42,44
04-07-2011 09:00,3,1,0,2,29.52,34.09,66,6.0032,142,96
04-07-2011 10:00,3,1,0,2,31.16,34.85,55,6.0032,166,114
04-07-2011 11:00,3,1,0,2,31.16,34.85,55,6.0032,177,172
04-07-2011 12:00,3,1,0,2,31.98,35.605,52,0,237,210
04-07-2011 13:00,3,1,0,2,31.98,35.605,49,0,242,181
04-07-2011 14:00,3,1,0,1,32.8,36.365,46,0,235,173
04-07-2011 15:00,3,1,0,1,33.62,37.12,43,6.0032,224,184
04-07-2011 16:00,3,1,0,1,33.62,37.12,41,0,236,216
04-07-2011 17:00,3,1,0,1,32.8,36.365,46,0,240,196
04-07-2011 18:00,3,1,0,1,32.8,36.365,46,8.9981,222,196
04-07-2011 19:00,3,1,0,2,31.98,35.605,49,11.0014,170,205
04-07-2011 20:00,3,1,0,2,31.16,34.85,55,7.0015,195,191
04-07-2011 21:00,3,1,0,2,30.34,34.09,62,7.0015,195,262
04-07-2011 22:00,3,1,0,2,30.34,34.09,62,8.9981,115,211
04-07-2011 23:00,3,1,0,2,29.52,34.09,70,7.0015,44,94
05-07-2011 00:00,3,0,1,2,28.7,32.575,65,11.0014,19,36
05-07-2011 01:00,3,0,1,1,28.7,32.575,65,7.0015,15,24
05-07-2011 02:00,3,0,1,1,27.06,31.06,74,6.0032,8,5
05-07-2011 03:00,3,0,1,1,27.06,31.06,74,15.0013,1,7
05-07-2011 04:00,3,0,1,1,27.06,31.06,69,11.0014,1,4
05-07-2011 05:00,3,0,1,1,27.06,31.06,69,0,1,19
05-07-2011 06:00,3,0,1,1,27.06,31.06,74,6.0032,3,91
05-07-2011 07:00,3,0,1,1,28.7,32.575,65,6.0032,22,248
05-07-2011 08:00,3,0,1,1,29.52,34.09,62,8.9981,41,391
05-07-2011 09:00,3,0,1,1,30.34,34.09,58,8.9981,50,177
05-07-2011 10:00,3,0,1,1,31.16,34.85,52,7.0015,55,84
05-07-2011 11:00,3,0,1,1,31.98,34.85,46,7.0015,75,97
05-07-2011 12:00,3,0,1,1,32.8,36.365,43,7.0015,71,130
05-07-2011 13:00,3,0,1,1,33.62,37.12,43,7.0015,67,136
05-07-2011 14:00,3,0,1,1,32.8,37.12,49,11.0014,66,112
05-07-2011 15:00,3,0,1,1,33.62,37.12,43,0,51,111
05-07-2011 16:00,3,0,1,1,33.62,37.88,46,7.0015,79,202
05-07-2011 17:00,3,0,1,1,33.62,37.88,46,7.0015,79,466
05-07-2011 18:00,3,0,1,1,32.8,37.88,55,11.0014,70,426
05-07-2011 19:00,3,0,1,1,32.8,38.635,59,8.9981,71,297
05-07-2011 20:00,3,0,1,1,31.16,36.365,66,7.0015,59,225
05-07-2011 21:00,3,0,1,1,31.98,37.12,62,16.9979,77,168
05-07-2011 22:00,3,0,1,1,31.16,36.365,66,15.0013,31,124
05-07-2011 23:00,3,0,1,1,30.34,34.85,66,11.0014,19,54
06-07-2011 00:00,3,0,1,1,29.52,34.85,74,12.998,11,26
06-07-2011 01:00,3,0,1,1,28.7,33.335,74,8.9981,4,11
06-07-2011 02:00,3,0,1,1,28.7,33.335,79,6.0032,1,4
06-07-2011 03:00,3,0,1,1,28.7,33.335,79,0,0,6
06-07-2011 04:00,3,0,1,2,27.88,31.82,83,6.0032,0,6
06-07-2011 05:00,3,0,1,1,27.88,31.82,83,6.0032,5,30
06-07-2011 06:00,3,0,1,1,28.7,33.335,79,6.0032,9,112
06-07-2011 07:00,3,0,1,2,29.52,34.85,79,0,24,288
06-07-2011 08:00,3,0,1,2,29.52,34.85,74,7.0015,31,397
06-07-2011 09:00,3,0,1,3,28.7,33.335,79,12.998,31,158
06-07-2011 10:00,3,0,1,3,28.7,33.335,79,6.0032,13,30
06-07-2011 11:00,3,0,1,2,29.52,34.85,74,0,24,103
06-07-2011 12:00,3,0,1,2,30.34,34.85,66,6.0032,38,114
06-07-2011 13:00,3,0,1,2,30.34,34.85,70,7.0015,33,107
06-07-2011 14:00,3,0,1,1,31.16,36.365,66,19.0012,50,113
06-07-2011 15:00,3,0,1,1,31.16,36.365,70,19.0012,55,130
06-07-2011 16:00,3,0,1,1,31.16,36.365,70,16.9979,57,218
06-07-2011 17:00,3,0,1,1,31.98,37.12,59,15.0013,79,517
06-07-2011 18:00,3,0,1,1,31.16,35.605,62,12.998,77,486
06-07-2011 19:00,3,0,1,1,30.34,34.85,70,15.0013,71,323
06-07-2011 20:00,3,0,1,1,29.52,34.85,74,16.9979,55,257
06-07-2011 21:00,3,0,1,1,28.7,33.335,79,12.998,66,175
06-07-2011 22:00,3,0,1,1,28.7,33.335,79,12.998,30,156
06-07-2011 23:00,3,0,1,1,27.88,31.82,83,15.0013,20,78
07-07-2011 00:00,3,0,1,1,27.06,29.545,89,8.9981,6,29
07-07-2011 01:00,3,0,1,1,27.06,29.545,89,12.998,2,14
07-07-2011 02:00,3,0,1,1,27.06,29.545,89,12.998,1,7
07-07-2011 03:00,3,0,1,1,26.24,28.03,94,7.0015,2,2
07-07-2011 04:00,3,0,1,1,26.24,28.79,89,7.0015,0,4
07-07-2011 05:00,3,0,1,1,26.24,28.79,89,7.0015,2,30
07-07-2011 06:00,3,0,1,2,26.24,28.79,89,8.9981,11,107
07-07-2011 07:00,3,0,1,2,27.06,29.545,89,7.0015,13,279
07-07-2011 08:00,3,0,1,2,28.7,33.335,79,12.998,28,415
07-07-2011 09:00,3,0,1,1,30.34,34.85,70,11.0014,25,154
07-07-2011 10:00,3,0,1,1,31.98,37.12,62,0,29,72
07-07-2011 11:00,3,0,1,1,33.62,38.635,52,8.9981,30,112
07-07-2011 12:00,3,0,1,1,34.44,38.635,41,0,32,139
07-07-2011 13:00,3,0,1,1,35.26,39.395,41,0,48,107
07-07-2011 14:00,3,0,1,1,35.26,39.395,41,16.9979,39,121
07-07-2011 15:00,3,0,1,1,35.26,39.395,41,16.9979,47,119
07-07-2011 16:00,3,0,1,1,35.26,38.635,39,15.0013,47,218
07-07-2011 17:00,3,0,1,1,35.26,37.88,36,16.9979,80,489
07-07-2011 18:00,3,0,1,1,34.44,37.88,44,19.9995,70,492
07-07-2011 19:00,3,0,1,1,33.62,38.635,52,19.0012,79,286
07-07-2011 20:00,3,0,1,1,31.16,35.605,58,23.9994,61,224
07-07-2011 21:00,3,0,1,1,30.34,34.09,62,11.0014,39,170
07-07-2011 22:00,3,0,1,1,30.34,34.09,62,11.0014,32,150
07-07-2011 23:00,3,0,1,1,29.52,34.09,66,0,31,98
08-07-2011 00:00,3,0,1,1,30.34,34.85,66,7.0015,6,41
08-07-2011 01:00,3,0,1,1,29.52,34.85,79,0,9,25
08-07-2011 02:00,3,0,1,2,28.7,33.335,74,11.0014,10,12
08-07-2011 03:00,3,0,1,1,27.88,31.82,79,7.0015,2,4
08-07-2011 04:00,3,0,1,1,28.7,33.335,79,16.9979,7,4
08-07-2011 05:00,3,0,1,1,27.88,31.82,79,16.9979,3,24
08-07-2011 06:00,3,0,1,1,28.7,33.335,74,7.0015,11,91
08-07-2011 07:00,3,0,1,2,28.7,33.335,79,12.998,30,302
08-07-2011 08:00,3,0,1,2,29.52,34.85,74,16.9979,36,421
08-07-2011 09:00,3,0,1,2,31.16,36.365,70,19.9995,30,211
08-07-2011 10:00,3,0,1,2,30.34,34.85,70,23.9994,30,108
08-07-2011 11:00,3,0,1,2,30.34,35.605,74,16.9979,61,104
08-07-2011 12:00,3,0,1,2,31.16,36.365,70,19.0012,49,164
08-07-2011 13:00,3,0,1,2,31.98,37.88,66,19.0012,54,175
08-07-2011 14:00,3,0,1,2,32.8,39.395,63,23.9994,53,163
08-07-2011 15:00,3,0,1,2,32.8,39.395,63,23.9994,39,102
08-07-2011 16:00,3,0,1,3,27.88,31.82,83,30.0026,27,105
08-07-2011 17:00,3,0,1,3,27.06,29.545,89,30.0026,6,161
08-07-2011 18:00,3,0,1,1,27.06,30.305,83,6.0032,35,281
08-07-2011 19:00,3,0,1,1,27.06,30.305,83,6.0032,45,225
08-07-2011 20:00,3,0,1,1,27.06,30.305,83,11.0014,30,220
08-07-2011 21:00,3,0,1,2,27.06,30.305,83,16.9979,46,158
08-07-2011 22:00,3,0,1,2,27.06,30.305,78,12.998,33,136
08-07-2011 23:00,3,0,1,2,27.06,30.305,78,6.0032,40,111
09-07-2011 00:00,3,0,0,2,27.06,30.305,83,8.9981,31,90
09-07-2011 01:00,3,0,0,2,26.24,28.79,89,7.0015,5,48
09-07-2011 02:00,3,0,0,1,26.24,28.79,89,11.0014,12,43
09-07-2011 03:00,3,0,0,1,26.24,28.79,89,8.9981,7,23
09-07-2011 04:00,3,0,0,1,26.24,28.79,83,15.0013,2,4
09-07-2011 05:00,3,0,0,2,25.42,28.03,88,11.0014,4,11
09-07-2011 06:00,3,0,0,2,26.24,28.79,83,12.998,11,27
09-07-2011 07:00,3,0,0,1,27.06,30.305,78,12.998,21,50
09-07-2011 08:00,3,0,0,1,28.7,32.575,70,16.9979,68,114
09-07-2011 09:00,3,0,0,1,30.34,34.09,58,19.0012,77,170
09-07-2011 10:00,3,0,0,1,31.16,34.85,52,11.0014,87,177
09-07-2011 11:00,3,0,0,1,31.98,34.85,46,19.9995,101,189
09-07-2011 12:00,3,0,0,1,32.8,36.365,46,16.9979,145,221
09-07-2011 13:00,3,0,0,1,33.62,37.12,41,15.0013,167,249
09-07-2011 14:00,3,0,0,1,34.44,37.12,36,8.9981,158,215
09-07-2011 15:00,3,0,0,1,34.44,36.365,34,6.0032,182,220
09-07-2011 16:00,3,0,0,1,33.62,36.365,38,0,171,245
09-07-2011 17:00,3,0,0,1,34.44,36.365,32,0,160,241
09-07-2011 18:00,3,0,0,1,33.62,36.365,36,7.0015,132,246
09-07-2011 19:00,3,0,0,1,31.16,34.85,55,11.0014,128,178
09-07-2011 20:00,3,0,0,1,31.16,35.605,58,15.0013,129,185
09-07-2011 21:00,3,0,0,1,30.34,34.09,58,11.0014,83,155
09-07-2011 22:00,3,0,0,1,29.52,34.09,62,11.0014,60,154
09-07-2011 23:00,3,0,0,1,29.52,33.335,58,12.998,47,93
10-07-2011 00:00,3,0,0,1,28.7,32.575,61,11.0014,42,112
10-07-2011 01:00,3,0,0,1,28.7,32.575,61,8.9981,19,94
10-07-2011 02:00,3,0,0,1,27.88,31.82,69,6.0032,28,68
10-07-2011 03:00,3,0,0,1,27.06,31.06,74,6.0032,6,19
10-07-2011 04:00,3,0,0,1,27.06,31.06,69,6.0032,0,5
10-07-2011 05:00,3,0,0,1,27.06,31.06,74,0,7,10
10-07-2011 06:00,3,0,0,1,26.24,29.545,78,6.0032,8,17
10-07-2011 07:00,3,0,0,1,28.7,32.575,70,6.0032,27,38
10-07-2011 08:00,3,0,0,1,29.52,34.09,66,0,27,65
10-07-2011 09:00,3,0,0,1,30.34,34.85,66,6.0032,62,107
10-07-2011 10:00,3,0,0,1,31.16,34.85,55,8.9981,95,173
10-07-2011 11:00,3,0,0,1,31.98,36.365,55,12.998,110,177
10-07-2011 12:00,3,0,0,1,33.62,37.88,46,19.0012,133,244
10-07-2011 13:00,3,0,0,1,32.8,36.365,46,19.9995,139,228
10-07-2011 14:00,3,0,0,1,33.62,37.12,41,22.0028,122,227
10-07-2011 15:00,3,0,0,1,34.44,37.12,39,19.0012,142,219
10-07-2011 16:00,3,0,0,1,34.44,37.88,41,19.0012,128,244
10-07-2011 17:00,3,0,0,1,34.44,37.12,36,15.0013,146,217
10-07-2011 18:00,3,0,0,1,33.62,37.12,43,19.0012,141,222
10-07-2011 19:00,3,0,0,1,32.8,37.12,49,22.0028,120,183
10-07-2011 20:00,3,0,0,1,31.16,34.85,55,12.998,101,167
10-07-2011 21:00,3,0,0,1,30.34,34.09,62,16.9979,65,162
10-07-2011 22:00,3,0,0,1,30.34,34.85,66,15.0013,56,87
10-07-2011 23:00,3,0,0,1,29.52,34.09,66,16.9979,19,53
11-07-2011 00:00,3,0,1,1,28.7,32.575,65,12.998,10,25
11-07-2011 01:00,3,0,1,1,28.7,32.575,61,19.0012,5,5
11-07-2011 02:00,3,0,1,1,28.7,32.575,61,15.0013,8,4
11-07-2011 03:00,3,0,1,1,27.88,31.82,65,11.0014,2,8
11-07-2011 04:00,3,0,1,1,27.06,31.06,74,15.0013,0,4
11-07-2011 05:00,3,0,1,1,27.06,31.06,74,8.9981,5,21
11-07-2011 06:00,3,0,1,1,27.88,31.82,74,12.998,19,102
11-07-2011 07:00,3,0,1,1,28.7,33.335,74,16.9979,28,289
11-07-2011 08:00,3,0,1,1,30.34,34.85,66,19.0012,35,385
11-07-2011 09:00,3,0,1,1,31.98,37.12,59,19.9995,41,167
11-07-2011 10:00,3,0,1,1,32.8,37.88,55,23.9994,44,73
11-07-2011 11:00,3,0,1,1,33.62,39.395,56,19.9995,39,89
11-07-2011 12:00,3,0,1,1,34.44,40.15,53,19.0012,40,108
11-07-2011 13:00,3,0,1,1,35.26,40.91,50,16.9979,22,119
11-07-2011 14:00,3,0,1,1,35.26,41.665,53,19.0012,40,94
11-07-2011 15:00,3,0,1,1,35.26,42.425,56,27.9993,38,108
11-07-2011 16:00,3,0,1,1,35.26,42.425,56,26.0027,57,182
11-07-2011 17:00,3,0,1,1,35.26,42.425,56,27.9993,59,455
11-07-2011 18:00,3,0,1,1,35.26,41.665,53,26.0027,57,415
11-07-2011 19:00,3,0,1,1,34.44,41.665,59,22.0028,80,293
11-07-2011 20:00,3,0,1,1,29.52,34.85,74,27.9993,42,194
11-07-2011 21:00,3,0,1,1,28.7,33.335,79,27.9993,21,109
11-07-2011 22:00,3,0,1,1,29.52,34.85,74,8.9981,20,70
11-07-2011 23:00,3,0,1,1,28.7,33.335,79,8.9981,11,44
12-07-2011 00:00,3,0,1,1,28.7,33.335,79,8.9981,3,19
12-07-2011 01:00,3,0,1,1,28.7,33.335,79,6.0032,6,8
12-07-2011 02:00,3,0,1,1,28.7,33.335,79,7.0015,2,7
12-07-2011 03:00,3,0,1,2,28.7,33.335,79,0,2,6
12-07-2011 04:00,3,0,1,1,28.7,33.335,79,11.0014,0,6
